datetime,count
2011-01-23 03:00:00,9.29
2011-01-23 05:00:00,2.71
2011-01-23 06:00:00,1.92
2011-01-23 07:00:00,10.62
2011-01-23 08:00:00,18.68
2011-01-23 09:00:00,24.53
2011-01-23 10:00:00,53.95
2011-01-23 11:00:00,57.79
2011-01-23 12:00:00,72.87
2011-01-23 13:00:00,70.47
2011-01-23 14:00:00,74.86
2011-01-23 15:00:00,72.55
2011-01-23 16:00:00,74.19
2011-01-23 17:00:00,80.88
2011-01-23 18:00:00,69.95
2011-01-23 19:00:00,48.26
2011-01-23 20:00:00,30.64
2011-01-23 21:00:00,27.99
2011-01-23 22:00:00,19.48
2011-01-23 23:00:00,15.45
2011-01-24 00:00:00,9.74
2011-01-24 01:00:00,2.39
2011-01-24 03:00:00,1.68
2011-01-24 04:00:00,2.26
2011-01-24 05:00:00,4.09
2011-01-24 06:00:00,30.78
2011-01-24 07:00:00,77.77
2011-01-24 08:00:00,175.36
2011-01-24 09:00:00,97.17
2011-01-24 10:00:00,40.64
2011-01-24 11:00:00,37.34
2011-01-24 12:00:00,47.85
2011-01-24 13:00:00,47.74
2011-01-24 14:00:00,42.4
2011-01-24 15:00:00,51.42
2011-01-24 16:00:00,69.1
2011-01-24 17:00:00,151.34
2011-01-24 18:00:00,147.12
2011-01-24 19:00:00,97.58
2011-01-24 20:00:00,62.95
2011-01-24 21:00:00,44.22
2011-01-24 22:00:00,24.73
2011-01-24 23:00:00,18.23
2011-01-25 00:00:00,8.87
2011-01-25 01:00:00,3.34
2011-01-25 02:00:00,1.76
2011-01-25 04:00:00,1.9
2011-01-25 05:00:00,3.93
2011-01-25 06:00:00,33.82
2011-01-25 07:00:00,80.37
2011-01-25 08:00:00,162.49
2011-01-25 09:00:00,112.75
2011-01-25 10:00:00,53.68
2011-01-25 11:00:00,57.67
2011-01-25 12:00:00,75.92
2011-01-25 13:00:00,73.08
2011-01-25 14:00:00,69.22
2011-01-25 15:00:00,71.99
2011-01-25 16:00:00,92.26
2011-01-25 17:00:00,203.02
2011-01-25 18:00:00,190.06
2011-01-25 19:00:00,109.92
2011-01-25 20:00:00,70.39
2011-01-25 21:00:00,47.32
2011-01-25 22:00:00,35.46
2011-01-25 23:00:00,19.04
2011-01-26 00:00:00,8.15
2011-01-26 01:00:00,5.04
2011-01-26 02:00:00,3.18
2011-01-26 05:00:00,4.76
2011-01-26 06:00:00,25.18
2011-01-26 07:00:00,62.58
2011-01-26 08:00:00,132.51
2011-01-26 09:00:00,88.86
2011-01-26 10:00:00,55.16
2011-01-26 11:00:00,52.4
2011-01-26 12:00:00,53.04
2011-01-26 13:00:00,54.79
2011-01-26 14:00:00,53.01
2011-01-26 15:00:00,49.72
2011-01-26 16:00:00,70.38
2011-01-26 17:00:00,118.37
2011-01-27 16:00:00,76.12
2011-01-27 17:00:00,168.14
2011-01-27 18:00:00,145.85
2011-01-27 19:00:00,99.71
2011-01-27 20:00:00,69.8
2011-01-27 21:00:00,48.64
2011-01-27 22:00:00,38.69
2011-01-27 23:00:00,19.78
2011-01-28 00:00:00,14.41
2011-01-28 01:00:00,6.66
2011-01-28 02:00:00,2.36
2011-01-28 03:00:00,2.08
2011-01-28 05:00:00,5.99
2011-01-28 06:00:00,30.67
2011-01-28 07:00:00,73.48
2011-01-28 08:00:00,165.89
2011-01-28 09:00:00,80.19
2011-01-28 10:00:00,36.31
2011-01-28 11:00:00,42.14
2011-01-28 12:00:00,44.2
2011-01-28 13:00:00,45.95
2011-01-28 14:00:00,47.06
2011-01-28 15:00:00,45.16
2011-01-28 16:00:00,69.36
2011-01-28 17:00:00,163.21
2011-01-28 18:00:00,151.04
2011-01-28 19:00:00,104.3
2011-01-28 20:00:00,71.97
2011-01-28 21:00:00,45.43
2011-01-28 22:00:00,40.67
2011-01-28 23:00:00,22.7
2011-01-29 00:00:00,28.74
2011-01-29 01:00:00,25.2
2011-01-29 02:00:00,18.57
2011-01-29 03:00:00,9.4
2011-01-29 04:00:00,2.35
2011-01-29 06:00:00,2.86
2011-01-29 07:00:00,11.7
2011-01-29 08:00:00,28.2
2011-01-29 09:00:00,33.24
2011-01-29 10:00:00,64.06
2011-01-29 11:00:00,67.04
2011-01-29 12:00:00,89.3
2011-01-29 13:00:00,89.06
2011-01-29 14:00:00,88.27
2011-01-29 15:00:00,82.63
2011-01-29 16:00:00,86.99
2011-01-29 17:00:00,73.76
2011-01-29 18:00:00,69.92
2011-01-29 19:00:00,61.43
2011-01-29 20:00:00,43.55
2011-01-29 21:00:00,37.77
2011-01-29 22:00:00,30.85
2011-01-29 23:00:00,17.31
2011-01-30 00:00:00,29.65
2011-01-30 01:00:00,26.34
2011-01-30 02:00:00,19.13
2011-01-30 03:00:00,9.73
2011-01-30 04:00:00,4.37
2011-01-30 05:00:00,3.93
2011-01-30 07:00:00,9.74
2011-01-30 08:00:00,19.41
2011-01-30 09:00:00,29.71
2011-01-30 10:00:00,56.84
2011-01-30 11:00:00,65.12
2011-01-30 12:00:00,97.1
2011-01-30 13:00:00,88.05
2011-01-30 14:00:00,87.95
2011-01-30 15:00:00,97.27
2011-01-30 16:00:00,97.12
2011-01-30 17:00:00,76.05
2011-01-30 18:00:00,61.0
2011-01-30 19:00:00,43.21
2011-01-30 20:00:00,38.33
2011-01-30 21:00:00,28.7
2011-01-30 22:00:00,17.7
2011-01-30 23:00:00,14.75
2011-01-31 00:00:00,10.24
2011-01-31 01:00:00,3.04
2011-01-31 02:00:00,2.92
2011-01-31 03:00:00,2.61
2011-01-31 04:00:00,2.19
2011-01-31 05:00:00,3.07
2011-01-31 06:00:00,32.98
2011-01-31 07:00:00,79.09
2011-01-31 08:00:00,168.13
2011-01-31 09:00:00,91.89
2011-01-31 10:00:00,40.76
2011-01-31 11:00:00,39.48
2011-01-31 12:00:00,57.78
2011-01-31 13:00:00,55.56
2011-01-31 14:00:00,48.42
2011-01-31 15:00:00,47.05
2011-01-31 16:00:00,67.9
2011-01-31 17:00:00,152.0
2011-01-31 18:00:00,147.81
2011-01-31 19:00:00,120.79
2011-01-31 20:00:00,56.56
2011-01-31 21:00:00,34.3
2011-01-31 22:00:00,28.89
2011-01-31 23:00:00,18.14
2011-02-20 00:00:00,35.09
2011-02-20 01:00:00,23.7
2011-02-20 02:00:00,17.61
2011-02-20 03:00:00,10.15
2011-02-20 04:00:00,1.95
2011-02-20 06:00:00,2.54
2011-02-20 07:00:00,12.27
2011-02-20 08:00:00,23.64
2011-02-20 09:00:00,43.11
2011-02-20 10:00:00,94.58
2011-02-20 11:00:00,115.3
2011-02-20 12:00:00,132.76
2011-02-20 13:00:00,158.28
2011-02-20 14:00:00,151.95
2011-02-20 15:00:00,156.15
2011-02-20 16:00:00,151.51
2011-02-20 17:00:00,112.08
2011-02-20 18:00:00,82.32
2011-02-20 19:00:00,64.12
2011-02-20 20:00:00,55.84
2011-02-20 21:00:00,51.01
2011-02-20 22:00:00,49.29
2011-02-20 23:00:00,38.1
2011-02-21 00:00:00,24.61
2011-02-21 01:00:00,17.4
2011-02-21 02:00:00,10.26
2011-02-21 03:00:00,3.48
2011-02-21 04:00:00,3.47
2011-02-21 05:00:00,6.27
2011-02-21 06:00:00,18.33
2011-02-21 07:00:00,70.48
2011-02-21 08:00:00,118.83
2011-02-21 09:00:00,88.17
2011-02-21 10:00:00,79.06
2011-02-21 11:00:00,83.09
2011-02-21 12:00:00,87.57
2011-02-21 13:00:00,73.04
2011-02-21 14:00:00,84.8
2011-02-21 15:00:00,87.17
2011-02-21 16:00:00,82.41
2011-02-21 17:00:00,107.64
2011-02-21 18:00:00,92.94
2011-02-21 19:00:00,80.74
2011-02-21 20:00:00,50.66
2011-02-21 21:00:00,41.76
2011-02-21 22:00:00,30.11
2011-02-21 23:00:00,21.0
2011-02-22 06:00:00,31.76
2011-02-22 07:00:00,88.9
2011-02-22 08:00:00,199.41
2011-02-22 09:00:00,119.62
2011-02-22 10:00:00,44.86
2011-02-22 11:00:00,49.08
2011-02-22 12:00:00,61.58
2011-02-22 13:00:00,67.69
2011-02-22 14:00:00,65.0
2011-02-22 15:00:00,65.4
2011-02-22 16:00:00,73.41
2011-02-22 17:00:00,166.97
2011-02-22 18:00:00,159.11
2011-02-22 19:00:00,100.04
2011-02-22 20:00:00,82.9
2011-02-22 21:00:00,58.74
2011-02-22 22:00:00,34.73
2011-02-22 23:00:00,21.05
2011-02-23 00:00:00,12.44
2011-02-23 01:00:00,5.48
2011-02-23 02:00:00,2.63
2011-02-23 03:00:00,1.5
2011-02-23 05:00:00,4.53
2011-02-23 06:00:00,31.49
2011-02-23 07:00:00,88.52
2011-02-23 08:00:00,200.03
2011-02-23 09:00:00,123.93
2011-02-23 10:00:00,58.25
2011-02-23 11:00:00,62.83
2011-02-23 12:00:00,74.4
2011-02-23 13:00:00,76.5
2011-02-23 14:00:00,84.3
2011-02-23 15:00:00,82.16
2011-02-23 16:00:00,104.54
2011-02-23 17:00:00,211.71
2011-02-23 18:00:00,201.72
2011-02-23 19:00:00,135.41
2011-02-23 20:00:00,75.68
2011-02-23 21:00:00,64.67
2011-02-23 22:00:00,45.39
2011-02-23 23:00:00,29.62
2011-02-24 00:00:00,12.96
2011-02-24 01:00:00,5.25
2011-02-24 02:00:00,2.37
2011-02-24 03:00:00,2.05
2011-02-24 05:00:00,4.33
2011-02-24 06:00:00,35.65
2011-02-24 07:00:00,98.14
2011-02-24 08:00:00,239.35
2011-02-24 09:00:00,130.18
2011-02-24 10:00:00,60.38
2011-02-24 11:00:00,77.48
2011-02-24 12:00:00,92.15
2011-02-24 13:00:00,86.17
2011-02-24 14:00:00,88.91
2011-02-24 15:00:00,45.23
2011-02-24 16:00:00,63.9
2011-02-24 17:00:00,174.44
2011-02-24 18:00:00,170.03
2011-02-24 19:00:00,102.8
2011-02-24 20:00:00,79.62
2011-02-24 21:00:00,61.0
2011-02-24 22:00:00,34.83
2011-02-24 23:00:00,37.28
2011-02-25 00:00:00,13.61
2011-02-25 01:00:00,10.95
2011-02-25 02:00:00,6.86
2011-02-25 03:00:00,2.1
2011-02-25 05:00:00,8.37
2011-02-25 06:00:00,28.4
2011-02-25 07:00:00,62.47
2011-02-25 08:00:00,137.46
2011-02-25 09:00:00,79.66
2011-02-25 10:00:00,49.46
2011-02-25 11:00:00,121.91
2011-02-25 12:00:00,172.8
2011-02-25 13:00:00,170.63
2011-02-25 14:00:00,172.99
2011-02-25 15:00:00,159.56
2011-02-25 16:00:00,107.54
2011-02-25 17:00:00,194.99
2011-02-25 18:00:00,167.08
2011-02-25 19:00:00,108.95
2011-02-25 20:00:00,71.62
2011-02-25 21:00:00,52.46
2011-02-25 22:00:00,42.21
2011-02-25 23:00:00,33.74
2011-02-26 00:00:00,30.36
2011-02-26 01:00:00,21.95
2011-02-26 02:00:00,16.67
2011-02-26 03:00:00,9.07
2011-02-26 04:00:00,2.27
2011-02-26 05:00:00,2.4
2011-02-26 06:00:00,2.67
2011-02-26 07:00:00,10.19
2011-02-26 08:00:00,25.16
2011-02-26 09:00:00,50.73
2011-02-26 10:00:00,101.6
2011-02-26 11:00:00,127.33
2011-02-26 12:00:00,137.72
2011-02-26 13:00:00,149.05
2011-02-26 14:00:00,140.43
2011-02-26 15:00:00,160.54
2011-02-26 16:00:00,157.87
2011-02-26 17:00:00,108.06
2011-02-26 18:00:00,86.23
2011-02-26 19:00:00,63.33
2011-02-26 20:00:00,52.81
2011-02-26 21:00:00,44.37
2011-02-26 22:00:00,45.57
2011-02-26 23:00:00,45.3
2011-02-27 00:00:00,39.45
2011-02-27 01:00:00,33.78
2011-02-27 02:00:00,23.6
2011-02-27 03:00:00,10.75
2011-02-27 04:00:00,3.75
2011-02-27 06:00:00,2.75
2011-02-27 07:00:00,10.03
2011-02-27 08:00:00,34.49
2011-02-27 09:00:00,52.31
2011-02-27 10:00:00,82.31
2011-02-27 11:00:00,127.36
2011-02-27 12:00:00,154.48
2011-02-27 13:00:00,164.74
2011-02-27 14:00:00,192.9
2011-02-27 15:00:00,220.54
2011-02-27 16:00:00,243.61
2011-02-27 17:00:00,117.94
2011-02-27 18:00:00,96.86
2011-02-27 19:00:00,73.98
2011-02-27 20:00:00,57.37
2011-02-27 21:00:00,56.13
2011-02-27 22:00:00,53.56
2011-02-27 23:00:00,41.5
2011-02-28 00:00:00,17.77
2011-02-28 01:00:00,4.91
2011-02-28 03:00:00,1.91
2011-02-28 05:00:00,8.34
2011-02-28 06:00:00,37.98
2011-02-28 07:00:00,117.16
2011-02-28 08:00:00,240.54
2011-02-28 09:00:00,141.49
2011-02-28 10:00:00,87.81
2011-02-28 11:00:00,106.64
2011-02-28 12:00:00,122.8
2011-02-28 13:00:00,73.9
2011-02-28 14:00:00,74.06
2011-02-28 15:00:00,74.8
2011-02-28 16:00:00,83.14
2011-02-28 17:00:00,166.44
2011-02-28 18:00:00,106.25
2011-02-28 19:00:00,105.69
2011-02-28 20:00:00,88.11
2011-02-28 21:00:00,72.99
2011-02-28 22:00:00,31.39
2011-02-28 23:00:00,23.82
2011-03-20 00:00:00,37.71
2011-03-20 01:00:00,30.8
2011-03-20 02:00:00,21.46
2011-03-20 03:00:00,13.35
2011-03-20 04:00:00,4.53
2011-03-20 05:00:00,3.37
2011-03-20 06:00:00,3.63
2011-03-20 07:00:00,19.82
2011-03-20 08:00:00,54.4
2011-03-20 09:00:00,74.15
2011-03-20 10:00:00,126.38
2011-03-20 11:00:00,147.27
2011-03-20 12:00:00,160.22
2011-03-20 13:00:00,168.58
2011-03-20 14:00:00,169.64
2011-03-20 15:00:00,171.5
2011-03-20 16:00:00,166.65
2011-03-20 17:00:00,156.21
2011-03-20 18:00:00,140.46
2011-03-20 19:00:00,98.36
2011-03-20 20:00:00,75.2
2011-03-20 21:00:00,60.72
2011-03-20 22:00:00,50.34
2011-03-20 23:00:00,36.42
2011-03-21 00:00:00,11.69
2011-03-21 01:00:00,8.29
2011-03-21 02:00:00,4.71
2011-03-21 03:00:00,2.4
2011-03-21 05:00:00,8.91
2011-03-21 06:00:00,41.72
2011-03-21 07:00:00,85.87
2011-03-21 08:00:00,244.72
2011-03-21 09:00:00,146.89
2011-03-21 10:00:00,73.18
2011-03-21 11:00:00,82.11
2011-03-21 12:00:00,91.8
2011-03-21 13:00:00,116.35
2011-03-21 14:00:00,114.58
2011-03-21 15:00:00,129.37
2011-03-21 16:00:00,155.28
2011-03-21 17:00:00,358.83
2011-03-21 18:00:00,328.95
2011-03-21 19:00:00,272.51
2011-03-21 20:00:00,176.44
2011-03-21 21:00:00,92.74
2011-03-21 22:00:00,82.69
2011-03-21 23:00:00,47.17
2011-03-22 00:00:00,29.78
2011-03-22 01:00:00,8.28
2011-03-22 02:00:00,7.28
2011-03-22 03:00:00,4.6
2011-03-22 04:00:00,3.73
2011-03-22 05:00:00,10.71
2011-03-22 06:00:00,42.5
2011-03-22 07:00:00,150.48
2011-03-22 08:00:00,252.45
2011-03-22 09:00:00,156.91
2011-03-22 10:00:00,95.06
2011-03-22 11:00:00,97.78
2011-03-22 12:00:00,134.47
2011-03-22 13:00:00,116.01
2011-03-22 14:00:00,118.02
2011-03-22 15:00:00,125.66
2011-03-22 16:00:00,159.04
2011-03-22 17:00:00,348.79
2011-03-22 18:00:00,317.12
2011-03-22 19:00:00,181.14
2011-03-22 20:00:00,133.3
2011-03-22 21:00:00,91.89
2011-03-22 22:00:00,61.29
2011-03-22 23:00:00,39.98
2011-03-23 00:00:00,17.69
2011-03-23 01:00:00,6.99
2011-03-23 02:00:00,5.08
2011-03-23 03:00:00,2.3
2011-03-23 05:00:00,6.68
2011-03-23 06:00:00,41.07
2011-03-23 07:00:00,125.9
2011-03-23 08:00:00,256.47
2011-03-23 09:00:00,149.73
2011-03-23 10:00:00,67.62
2011-03-23 11:00:00,65.06
2011-03-23 12:00:00,71.61
2011-03-23 13:00:00,58.37
2011-03-23 14:00:00,79.69
2011-03-23 15:00:00,84.24
2011-03-23 16:00:00,134.78
2011-03-23 17:00:00,246.01
2011-03-23 18:00:00,191.39
2011-03-23 19:00:00,111.66
2011-03-23 20:00:00,68.04
2011-03-23 21:00:00,53.43
2011-03-23 22:00:00,46.85
2011-03-23 23:00:00,33.22
2011-03-24 00:00:00,11.29
2011-03-24 01:00:00,5.13
2011-03-24 02:00:00,5.35
2011-03-24 03:00:00,2.8725
2011-03-24 04:00:00,2.33
2011-03-24 05:00:00,8.03
2011-03-24 06:00:00,37.08
2011-03-24 07:00:00,72.74
2011-03-24 08:00:00,130.99
2011-03-24 09:00:00,134.73
2011-03-24 10:00:00,68.31
2011-03-24 11:00:00,76.39
2011-03-24 12:00:00,80.35
2011-03-24 13:00:00,85.57
2011-03-24 14:00:00,79.9
2011-03-24 15:00:00,80.37
2011-03-24 16:00:00,112.98
2011-03-24 17:00:00,201.34
2011-03-24 18:00:00,187.15
2011-03-24 19:00:00,120.93
2011-03-24 20:00:00,79.47
2011-03-24 21:00:00,62.51
2011-03-24 22:00:00,51.46
2011-03-24 23:00:00,34.11
2011-03-25 00:00:00,14.1
2011-03-25 01:00:00,6.01
2011-03-25 02:00:00,3.36
2011-03-25 03:00:00,2.45
2011-03-25 04:00:00,1.5966666666666667
2011-03-25 05:00:00,7.49
2011-03-25 06:00:00,40.08
2011-03-25 07:00:00,119.38
2011-03-25 08:00:00,236.54
2011-03-25 09:00:00,144.61
2011-03-25 10:00:00,77.16
2011-03-25 11:00:00,88.18
2011-03-25 12:00:00,96.25
2011-03-25 13:00:00,93.78
2011-03-25 14:00:00,99.09
2011-03-25 15:00:00,94.18
2011-03-25 16:00:00,129.06
2011-03-25 17:00:00,213.16
2011-03-25 18:00:00,194.16
2011-03-25 19:00:00,129.68
2011-03-25 20:00:00,79.67
2011-03-25 21:00:00,63.23
2011-03-25 22:00:00,48.81
2011-03-25 23:00:00,32.01
2011-03-26 00:00:00,32.74
2011-03-26 01:00:00,26.78
2011-03-26 02:00:00,18.32
2011-03-26 03:00:00,10.19
2011-03-26 04:00:00,3.89
2011-03-26 05:00:00,3.52
2011-03-26 06:00:00,8.65
2011-03-26 07:00:00,24.47
2011-03-26 08:00:00,55.29
2011-03-26 09:00:00,92.06
2011-03-26 10:00:00,123.0
2011-03-26 11:00:00,136.99
2011-03-26 12:00:00,148.74
2011-03-26 13:00:00,155.39
2011-03-26 14:00:00,162.43
2011-03-26 15:00:00,170.58
2011-03-26 16:00:00,158.27
2011-03-26 17:00:00,169.9
2011-03-26 18:00:00,152.78
2011-03-26 19:00:00,99.32
2011-03-26 20:00:00,60.22
2011-03-26 21:00:00,49.16
2011-03-26 22:00:00,46.0
2011-03-26 23:00:00,31.31
2011-03-27 00:00:00,35.85
2011-03-27 01:00:00,24.9
2011-03-27 02:00:00,21.46
2011-03-27 03:00:00,13.25
2011-03-27 04:00:00,5.29
2011-03-27 06:00:00,6.04
2011-03-27 07:00:00,45.62
2011-03-27 08:00:00,53.28
2011-03-27 09:00:00,86.47
2011-03-27 10:00:00,110.36
2011-03-27 11:00:00,125.9
2011-03-27 12:00:00,137.11
2011-03-27 13:00:00,147.82
2011-03-27 14:00:00,153.4
2011-03-27 15:00:00,156.18
2011-03-27 16:00:00,164.02
2011-03-27 17:00:00,167.89
2011-03-27 18:00:00,136.25
2011-03-27 19:00:00,99.92
2011-03-27 20:00:00,52.95
2011-03-27 21:00:00,45.5
2011-03-27 22:00:00,41.72
2011-03-27 23:00:00,31.04
2011-03-28 00:00:00,10.31
2011-03-28 01:00:00,3.82
2011-03-28 02:00:00,4.51
2011-03-28 03:00:00,2.22
2011-03-28 05:00:00,5.16
2011-03-28 06:00:00,40.4
2011-03-28 07:00:00,116.11
2011-03-28 08:00:00,222.91
2011-03-28 09:00:00,135.18
2011-03-28 10:00:00,64.03
2011-03-28 11:00:00,67.89
2011-03-28 12:00:00,76.2
2011-03-28 13:00:00,79.3
2011-03-28 14:00:00,82.01
2011-03-28 15:00:00,84.84
2011-03-28 16:00:00,118.51
2011-03-28 17:00:00,240.82
2011-03-28 18:00:00,221.13
2011-03-28 19:00:00,139.95
2011-03-28 20:00:00,92.83
2011-03-28 21:00:00,70.22
2011-03-28 22:00:00,50.02
2011-03-28 23:00:00,30.07
2011-03-29 00:00:00,12.3
2011-03-29 01:00:00,2.82
2011-03-29 02:00:00,4.77
2011-03-29 03:00:00,3.06
2011-03-29 04:00:00,1.73
2011-03-29 05:00:00,6.83
2011-03-29 06:00:00,44.13
2011-03-29 07:00:00,125.34
2011-03-29 08:00:00,242.29
2011-03-29 09:00:00,146.48
2011-03-29 10:00:00,75.05
2011-03-29 11:00:00,78.68
2011-03-29 12:00:00,84.32
2011-03-29 13:00:00,81.93
2011-03-29 14:00:00,82.88
2011-03-29 15:00:00,85.56
2011-03-29 16:00:00,114.16
2011-03-29 17:00:00,262.19
2011-03-29 18:00:00,244.79
2011-03-29 19:00:00,151.78
2011-03-29 20:00:00,88.56
2011-03-29 21:00:00,81.83
2011-03-29 22:00:00,55.29
2011-03-29 23:00:00,31.73
2011-03-30 00:00:00,14.77
2011-03-30 01:00:00,8.67
2011-03-30 02:00:00,3.88
2011-03-30 03:00:00,2.73
2011-03-30 04:00:00,2.89
2011-03-30 05:00:00,6.87
2011-03-30 06:00:00,41.85
2011-03-30 07:00:00,139.8
2011-03-30 08:00:00,253.71
2011-03-30 09:00:00,154.18
2011-03-30 10:00:00,79.46
2011-03-30 11:00:00,79.92
2011-03-30 12:00:00,87.54
2011-03-30 13:00:00,87.43
2011-03-30 14:00:00,85.48
2011-03-30 15:00:00,53.76
2011-03-30 16:00:00,61.78
2011-03-30 17:00:00,141.49
2011-03-30 18:00:00,147.67
2011-03-30 19:00:00,98.73
2011-03-30 20:00:00,62.61
2011-03-30 21:00:00,64.76
2011-03-30 22:00:00,39.35
2011-03-30 23:00:00,30.18
2011-03-31 00:00:00,7.04
2011-03-31 01:00:00,5.57
2011-03-31 02:00:00,4.46
2011-03-31 03:00:00,2.68
2011-03-31 04:00:00,2.16
2011-03-31 05:00:00,8.04
2011-03-31 06:00:00,28.77
2011-03-31 07:00:00,86.02
2011-03-31 08:00:00,180.4
2011-03-31 09:00:00,91.52
2011-03-31 10:00:00,51.88
2011-03-31 11:00:00,45.57
2011-03-31 12:00:00,50.68
2011-03-31 13:00:00,46.42
2011-03-31 14:00:00,45.48
2011-03-31 15:00:00,45.03
2011-03-31 16:00:00,94.57
2011-03-31 17:00:00,182.55
2011-03-31 18:00:00,163.77
2011-03-31 19:00:00,120.49
2011-03-31 20:00:00,55.57
2011-03-31 21:00:00,61.67
2011-03-31 22:00:00,40.46
2011-03-31 23:00:00,35.57
2011-04-20 00:00:00,29.97
2011-04-20 01:00:00,7.81
2011-04-20 02:00:00,8.11
2011-04-20 03:00:00,3.95
2011-04-20 04:00:00,3.56
2011-04-20 05:00:00,10.72
2011-04-20 06:00:00,43.21
2011-04-20 07:00:00,144.19
2011-04-20 08:00:00,349.18
2011-04-20 09:00:00,154.69
2011-04-20 10:00:00,105.25
2011-04-20 11:00:00,107.09
2011-04-20 12:00:00,142.39
2011-04-20 13:00:00,142.87
2011-04-20 14:00:00,143.58
2011-04-20 15:00:00,138.92
2011-04-20 16:00:00,207.72
2011-04-20 17:00:00,359.74
2011-04-20 18:00:00,353.27
2011-04-20 19:00:00,276.65
2011-04-20 20:00:00,176.23
2011-04-20 21:00:00,129.78
2011-04-20 22:00:00,102.75
2011-04-20 23:00:00,74.39
2011-04-21 00:00:00,30.75
2011-04-21 01:00:00,16.25
2011-04-21 02:00:00,13.21
2011-04-21 03:00:00,4.82
2011-04-21 04:00:00,4.86
2011-04-21 05:00:00,9.31
2011-04-21 06:00:00,54.91
2011-04-21 07:00:00,180.75
2011-04-21 08:00:00,256.51
2011-04-21 09:00:00,178.26
2011-04-21 10:00:00,118.41
2011-04-21 11:00:00,129.28
2011-04-21 12:00:00,146.15
2011-04-21 13:00:00,140.47
2011-04-21 14:00:00,125.21
2011-04-21 15:00:00,128.46
2011-04-21 16:00:00,168.77
2011-04-21 17:00:00,325.78
2011-04-21 18:00:00,317.58
2011-04-21 19:00:00,227.63
2011-04-21 20:00:00,162.03
2011-04-21 21:00:00,117.06
2011-04-21 22:00:00,77.91
2011-04-21 23:00:00,42.84
2011-04-22 00:00:00,25.49
2011-04-22 01:00:00,19.27
2011-04-22 02:00:00,10.2
2011-04-22 03:00:00,6.47
2011-04-22 04:00:00,5.08
2011-04-22 05:00:00,7.99
2011-04-22 06:00:00,51.41
2011-04-22 07:00:00,140.79
2011-04-22 08:00:00,245.39
2011-04-22 09:00:00,131.6
2011-04-22 10:00:00,90.89
2011-04-22 11:00:00,69.33
2011-04-22 12:00:00,69.31
2011-04-22 13:00:00,53.88
2011-04-22 14:00:00,26.96
2011-04-22 15:00:00,52.14
2011-04-22 16:00:00,69.63
2011-04-22 17:00:00,142.35
2011-04-22 18:00:00,100.73
2011-04-22 19:00:00,83.06
2011-04-22 20:00:00,71.67
2011-04-22 21:00:00,49.66
2011-04-22 22:00:00,39.0
2011-04-22 23:00:00,44.17
2011-04-23 00:00:00,32.76
2011-04-23 01:00:00,24.37
2011-04-23 02:00:00,19.65
2011-04-23 03:00:00,15.67
2011-04-23 04:00:00,5.02
2011-04-23 05:00:00,4.78
